suicides100kpop,age,sex,HDI for year,gdp_per_capita ($)
0,5,1,0.851,51841
0,5,0,0.851,51841
57.91,75,0,0.902,51960
24.61,55,0,0.902,51960
20.22,35,0,0.902,51960
16.05,75,1,0.902,51960
14.56,25,0,0.902,51960
10.37,55,1,0.902,51960
7.61,35,1,0.902,51960
6.88,15,0,0.902,51960
2.78,25,1,0.902,51960
2.39,15,1,0.902,51960
0.85,5,0,0.902,51960
0,5,1,0.902,51960
36.03,75,0,0.909,51989
27.49,35,0,0.909,51989
26.34,55,0,0.909,51989
22.76,25,0,0.909,51989
16.79,15,0,0.909,51989
8.44,35,1,0.909,51989
6.83,55,1,0.909,51989
5.41,25,1,0.909,51989
3.88,15,1,0.909,51989
3.61,75,1,0.909,51989
0.88,5,0,0.909,51989
0.43,5,1,0.909,51989
25.75,35,0,0.908,52042
22.19,15,0,0.908,52042
19.18,25,0,0.908,52042
17.01,55,0,0.908,52042
10.27,75,0,0.908,52042
6.33,55,1,0.908,52042
5.95,35,1,0.908,52042
4.78,25,1,0.908,52042
3.71,15,1,0.908,52042
3.12,75,1,0.908,52042
1.03,5,1,0.908,52042
0.98,5,0,0.908,52042
21.84,35,0,0.92,52334
19.37,75,0,0.92,52334
17.22,55,0,0.92,52334
14.05,25,0,0.92,52334
9.94,35,1,0.92,52334
9.65,55,1,0.92,52334
9.31,15,0,0.92,52334
7.49,75,1,0.92,52334
5.75,25,1,0.92,52334
3.28,15,1,0.92,52334
0.4,5,0,0.92,52334
0.21,5,1,0.92,52334
37.02,25,0,0.882,52572
33.36,55,0,0.882,52572
33.04,75,0,0.882,52572
27.31,35,0,0.882,52572
20.26,15,0,0.882,52572
10.43,35,1,0.882,52572
9.95,55,1,0.882,52572
9.63,15,1,0.882,52572
9.27,25,1,0.882,52572
5.88,75,1,0.882,52572
0.35,5,1,0.882,52572
0.33,5,0,0.882,52572
34.69,75,0,0.883,52832
30.89,25,0,0.883,52832
29.2,35,0,0.883,52832
23.98,55,0,0.883,52832
18.94,15,0,0.883,52832
10.99,25,1,0.883,52832
8.73,35,1,0.883,52832
8.43,55,1,0.883,52832
6.9,15,1,0.883,52832
3.74,75,1,0.883,52832
0.34,5,1,0.883,52832
0.33,5,0,0.883,52832
86.48,75,0,0.884,53229
33.46,55,0,0.884,53229
24.73,35,0,0.884,53229
14.85,75,1,0.884,53229
13.31,25,0,0.884,53229
12.02,55,1,0.884,53229
10.41,15,0,0.884,53229
7.35,35,1,0.884,53229
4.49,25,1,0.884,53229
4.03,15,1,0.884,53229
0.75,5,1,0.884,53229
0.24,5,0,0.884,53229
20.01,35,0,0.909,53302
18.71,55,0,0.909,53302
18.61,75,0,0.909,53302
11.44,25,0,0.909,53302
9.38,15,0,0.909,53302
8.49,35,1,0.909,53302
7.9,55,1,0.909,53302
6.44,75,1,0.909,53302
5.32,25,1,0.909,53302
2.6,15,1,0.909,53302
0.49,5,0,0.909,53302
0.1,5,1,0.909,53302
29.94,35,0,0.91,53443
25.09,25,0,0.91,53443
22.9,55,0,0.91,53443
21.08,15,0,0.91,53443
14.51,75,0,0.91,53443
6.51,35,1,0.91,53443
5.85,15,1,0.91,53443
5.28,25,1,0.91,53443
3.81,55,1,0.91,53443
1.44,75,1,0.91,53443
0.93,5,0,0.91,53443
0.32,5,1,0.91,53443
36.53,75,0,0.911,53452
27.44,35,0,0.911,53452
26.52,55,0,0.911,53452
23.49,25,0,0.911,53452
17.5,15,0,0.911,53452
8.89,35,1,0.911,53452
6.81,55,1,0.911,53452
6.07,25,1,0.911,53452
4,15,1,0.911,53452
3.74,75,1,0.911,53452
0.95,5,0,0.911,53452
0.42,5,1,0.911,53452
21.28,25,0,0.919,53533
20.65,15,0,0.919,53533
20.56,75,0,0.919,53533
20.49,35,0,0.919,53533
19.74,55,0,0.919,53533
7.18,55,1,0.919,53533
7.15,35,1,0.919,53533
6.85,25,1,0.919,53533
6.31,15,1,0.919,53533
4.98,75,1,0.919,53533
1.89,5,0,0.919,53533
1,5,1,0.919,53533
40.32,75,0,0.881,53809
36.22,35,0,0.881,53809
30.39,55,0,0.881,53809
29.82,25,0,0.881,53809
26.39,15,0,0.881,53809
10.82,55,1,0.881,53809
9.62,35,1,0.881,53809
8.36,15,1,0.881,53809
7.8,25,1,0.881,53809
3.2,75,1,0.881,53809
0.67,5,0,0.881,53809
0,5,1,0.881,53809
79.93,75,0,0.881,53923
32.25,55,0,0.881,53923
26,35,0,0.881,53923
17.76,25,0,0.881,53923
13.45,75,1,0.881,53923
12.93,15,0,0.881,53923
11.99,55,1,0.881,53923
7.37,35,1,0.881,53923
4.62,15,1,0.881,53923
4.24,25,1,0.881,53923
0.7,5,0,0.881,53923
0.25,5,1,0.881,53923
76.4,75,0,0.885,54278
31.1,55,0,0.885,54278
25.07,35,0,0.885,54278
17.4,75,1,0.885,54278
17.36,25,0,0.885,54278
15.29,15,0,0.885,54278
10.87,55,1,0.885,54278
7.29,35,1,0.885,54278
5.12,25,1,0.885,54278
3.44,15,1,0.885,54278
0.48,5,0,0.885,54278
0,5,1,0.885,54278
23.02,35,0,0.92,54510
22.45,75,0,0.92,54510
21.64,55,0,0.92,54510
13.38,25,0,0.92,54510
9.67,55,1,0.92,54510
8.9,15,0,0.92,54510
8.73,35,1,0.92,54510
7.93,75,1,0.92,54510
4.56,15,1,0.92,54510
4.54,25,1,0.92,54510
0.4,5,0,0.92,54510
0.31,5,1,0.92,54510
33.69,75,0,0.937,54629
24.42,55,0,0.937,54629
22.33,35,0,0.937,54629
16.91,25,0,0.937,54629
11.11,15,0,0.937,54629
9.17,55,1,0.937,54629
8,35,1,0.937,54629
7.87,25,1,0.937,54629
7.82,75,1,0.937,54629
6.49,15,1,0.937,54629
0.95,5,1,0.937,54629
0.54,5,0,0.937,54629
22.21,35,0,0.909,54841
19.77,55,0,0.909,54841
19.5,75,0,0.909,54841
17.08,25,0,0.909,54841
15.45,15,0,0.909,54841
7.75,35,1,0.909,54841
6,15,1,0.909,54841
5.92,55,1,0.909,54841
5.65,25,1,0.909,54841
4.02,75,1,0.909,54841
0.99,5,1,0.909,54841
0.68,5,0,0.909,54841
26.52,35,0,0.927,54887
25.94,75,0,0.927,54887
19.36,25,0,0.927,54887
17.55,55,0,0.927,54887
13.71,15,0,0.927,54887
7.28,35,1,0.927,54887
5.95,25,1,0.927,54887
5.34,75,1,0.927,54887
5.26,15,1,0.927,54887
4.94,55,1,0.927,54887
0.49,5,0,0.927,54887
0.3,5,1,0.927,54887
29.03,15,0,0.945,54909
25.51,35,0,0.945,54909
24.87,25,0,0.945,54909
18.74,55,1,0.945,54909
17.92,75,1,0.945,54909
15.55,55,0,0.945,54909
4.67,35,1,0.945,54909
4.36,25,1,0.945,54909
0,15,1,0.945,54909
0,5,1,0.945,54909
0,5,0,0.945,54909
0,75,0,0.945,54909
50.77,75,0,0.861,55054
30.53,35,0,0.861,55054
28.95,55,0,0.861,55054
25.88,25,0,0.861,55054
20.18,15,0,0.861,55054
17.31,75,1,0.861,55054
14.4,35,1,0.861,55054
14.18,55,1,0.861,55054
5.92,25,1,0.861,55054
3.87,5,1,0.861,55054
0,15,1,0.861,55054
0,5,0,0.861,55054
37.37,75,0,0.912,55170
27.79,35,0,0.912,55170
27.25,55,0,0.912,55170
23.71,25,0,0.912,55170
17.25,15,0,0.912,55170
9.13,35,1,0.912,55170
7.02,55,1,0.912,55170
5.96,25,1,0.912,55170
4.41,15,1,0.912,55170
3.76,75,1,0.912,55170
1.07,5,0,0.912,55170
0.42,5,1,0.912,55170
24.99,25,0,0.895,55213
24.78,15,0,0.895,55213
24.23,35,0,0.895,55213
18.25,55,0,0.895,55213
6.22,25,1,0.895,55213
5.72,15,1,0.895,55213
5.16,55,1,0.895,55213
4.91,35,1,0.895,55213
3.21,75,1,0.895,55213
2.57,75,0,0.895,55213
0.7,5,0,0.895,55213
0.37,5,1,0.895,55213
24.72,35,0,0.912,55310
23.31,75,0,0.912,55310
21.8,55,0,0.912,55310
17.87,25,0,0.912,55310
12.7,15,0,0.912,55310
7.99,35,1,0.912,55310
6.56,55,1,0.912,55310
6.1,15,1,0.912,55310
5.55,25,1,0.912,55310
4.61,75,1,0.912,55310
1.1,5,1,0.912,55310
0.78,5,0,0.912,55310
23.35,35,0,0.922,55325
20.68,55,0,0.922,55325
19.98,75,0,0.922,55325
11.42,25,0,0.922,55325
10.24,55,1,0.922,55325
9.52,35,1,0.922,55325
8.2,75,1,0.922,55325
7.75,15,0,0.922,55325
5.32,25,1,0.922,55325
4.76,15,1,0.922,55325
0.1,5,1,0.922,55325
0.1,5,0,0.922,55325
23.83,35,0,0.91,55347
21.47,55,0,0.91,55347
18.61,75,0,0.91,55347
17.23,25,0,0.91,55347
16.15,15,0,0.91,55347
7.67,35,1,0.91,55347
6.42,55,1,0.91,55347
6.07,15,1,0.91,55347
5.37,25,1,0.91,55347
3.24,75,1,0.91,55347
0.94,5,1,0.91,55347
0.88,5,0,0.91,55347
31.66,75,0,0.901,55352
25.18,55,0,0.901,55352
21.98,35,0,0.901,55352
17.87,25,0,0.901,55352
13.61,15,0,0.901,55352
9.87,55,1,0.901,55352
8.1,35,1,0.901,55352
7.08,75,1,0.901,55352
5.49,25,1,0.901,55352
5.1,15,1,0.901,55352
0.41,5,1,0.901,55352
0.19,5,0,0.901,55352
54.51,75,0,0.91,55354
26.95,55,0,0.91,55354
20.57,35,0,0.91,55354
14.61,25,0,0.91,55354
11.87,55,1,0.91,55354
10.57,75,1,0.91,55354
7.69,15,0,0.91,55354
7.47,35,1,0.91,55354
4.24,25,1,0.91,55354
3.02,15,1,0.91,55354
0.3,5,1,0.91,55354
0.28,5,0,0.91,55354
27.82,75,0,0.939,55594
20.97,55,0,0.939,55594
20.46,35,0,0.939,55594
17.01,25,0,0.939,55594
11.56,15,0,0.939,55594
9.46,35,1,0.939,55594
9.28,55,1,0.939,55594
9.12,75,1,0.939,55594
6.86,25,1,0.939,55594
6.3,15,1,0.939,55594
9.56,15,0,0.837,55899
3.25,25,0,0.837,55899
3.05,55,0,0.837,55899
1.61,25,1,0.837,55899
1.33,35,0,0.837,55899
0,15,1,0.837,55899
0,35,1,0.837,55899
0,5,1,0.837,55899
0,55,1,0.837,55899
0,75,1,0.837,55899
0,5,0,0.837,55899
0,75,0,0.837,55899
31.91,75,0,0.936,55972
20.3,35,0,0.936,55972
19.33,55,0,0.936,55972
12.63,75,1,0.936,55972
9.95,55,1,0.936,55972
8.75,25,0,0.936,55972
6.6,35,1,0.936,55972
4.81,15,0,0.936,55972
4.53,25,1,0.936,55972
1.68,15,1,0.936,55972
0.93,5,1,0.936,55972
0,5,0,0.936,55972
78.56,75,0,0.901,56123
33.26,55,0,0.901,56123
30.13,75,1,0.901,56123
27.17,35,0,0.901,56123
18.96,55,1,0.901,56123
17.27,25,0,0.901,56123
14.5,15,0,0.901,56123
10.55,35,1,0.901,56123
6.74,25,1,0.901,56123
4.9,15,1,0.901,56123
0.23,5,0,0.901,56123
0,5,1,0.901,56123
65.79,75,0,0.832,56169
50,55,0,0.832,56169
36.07,35,0,0.832,56169
17.21,35,1,0.832,56169
14.12,25,0,0.832,56169
12.35,75,1,0.832,56169
12.3,15,0,0.832,56169
8.4,15,1,0.832,56169
7.18,55,1,0.832,56169
5.83,25,1,0.832,56169
0,5,1,0.832,56169
0,5,0,0.832,56169
69.72,55,0,0.874,56484
69.48,75,0,0.874,56484
23.64,25,0,0.874,56484
23.17,15,0,0.874,56484
22.96,35,0,0.874,56484
19.25,55,1,0.874,56484
17.01,75,1,0.874,56484
14.92,35,1,0.874,56484
3.99,15,1,0.874,56484
0,25,1,0.874,56484
0,5,1,0.874,56484
0,5,0,0.874,56484
54.05,75,0,0.805,56499
30.99,55,0,0.805,56499
28.52,35,0,0.805,56499
22.66,25,0,0.805,56499
20.41,15,0,0.805,56499
19.11,75,1,0.805,56499
14.13,35,1,0.805,56499
8.8,25,1,0.805,56499
7.19,55,1,0.805,56499
4.22,15,1,0.805,56499
0,5,1,0.805,56499
0,5,0,0.805,56499
38.25,75,0,0.913,56520
27.77,55,0,0.913,56520
27.08,35,0,0.913,56520
23.67,25,0,0.913,56520
17.17,15,0,0.913,56520
8.99,35,1,0.913,56520
7.48,55,1,0.913,56520
6.13,25,1,0.913,56520
4.49,15,1,0.913,56520
3.75,75,1,0.913,56520
1.19,5,0,0.913,56520
0.7,5,1,0.913,56520
26.07,35,0,0.912,56628
25.64,55,0,0.912,56628
19.93,25,0,0.912,56628
16.11,15,0,0.912,56628
6.55,25,1,0.912,56628
6.43,35,1,0.912,56628
6.03,75,0,0.912,56628
4.45,55,1,0.912,56628
3.46,15,1,0.912,56628
2.13,75,1,0.912,56628
0.61,5,0,0.912,56628
0,5,1,0.912,56628
30.04,35,0,0.909,56655
27.03,25,0,0.909,56655
26.68,15,0,0.909,56655
20.55,55,0,0.909,56655
11.82,75,0,0.909,56655
6.99,25,1,0.909,56655
5.99,35,1,0.909,56655
5.57,15,1,0.909,56655
3.91,55,1,0.909,56655
0,5,1,0.909,56655
0,75,1,0.909,56655
0,5,0,0.909,56655
20.49,35,0,0.919,56667
20,75,0,0.919,56667
17.43,55,0,0.919,56667
13.65,25,0,0.919,56667
8.72,55,1,0.919,56667
8.63,35,1,0.919,56667
8.18,15,0,0.919,56667
6.28,25,1,0.919,56667
5.52,75,1,0.919,56667
3.78,15,1,0.919,56667
0.3,5,0,0.919,56667
0.1,5,1,0.919,56667
58.89,75,0,0.899,56833
37.96,25,0,0.899,56833
25.78,55,0,0.899,56833
16.54,15,0,0.899,56833
16.38,35,0,0.899,56833
9.38,35,1,0.899,56833
9.06,75,1,0.899,56833
8.81,25,1,0.899,56833
8.7,15,1,0.899,56833
6.46,55,1,0.899,56833
0,5,1,0.899,56833
0,5,0,0.899,56833
84.67,75,0,0.904,57790
34.93,55,0,0.904,57790
26.76,35,0,0.904,57790
26.3,75,1,0.904,57790
18.25,25,0,0.904,57790
15.44,15,0,0.904,57790
15.24,55,1,0.904,57790
10.8,35,1,0.904,57790
8.01,25,1,0.904,57790
5.32,15,1,0.904,57790
0.47,5,0,0.904,57790
0,5,1,0.904,57790
38.85,75,0,0.915,58531
28.59,55,0,0.915,58531
27.37,35,0,0.915,58531
24,25,0,0.915,58531
18.01,15,0,0.915,58531
9.63,35,1,0.915,58531
7.83,55,1,0.915,58531
6.34,25,1,0.915,58531
4.56,15,1,0.915,58531
4.11,75,1,0.915,58531
1.3,5,0,0.915,58531
0.74,5,1,0.915,58531
27.1,15,0,0.891,58941
23.45,25,0,0.891,58941
21.63,35,0,0.891,58941
18.32,55,0,0.891,58941
13.81,75,0,0.891,58941
5.35,55,1,0.891,58941
5.29,35,1,0.891,58941
5.13,15,1,0.891,58941
3.37,25,1,0.891,58941
1.59,75,1,0.891,58941
0.73,5,1,0.891,58941
0.69,5,0,0.891,58941
24.41,35,0,0.916,59634
23.67,25,0,0.916,59634
23.54,15,0,0.916,59634
19.21,55,0,0.916,59634
7.75,75,0,0.916,59634
5.75,35,1,0.916,59634
5.66,25,1,0.916,59634
4.21,15,1,0.916,59634
3.47,55,1,0.916,59634
1.41,75,1,0.916,59634
0.6,5,0,0.916,59634
0,5,1,0.916,59634
26.35,15,0,0.903,60243
22.72,35,0,0.903,60243
16.8,55,0,0.903,60243
14.65,35,1,0.903,60243
12.61,55,1,0.903,60243
8.64,25,0,0.903,60243
4.62,25,1,0.903,60243
0,15,1,0.903,60243
0,5,1,0.903,60243
0,75,1,0.903,60243
0,5,0,0.903,60243
0,75,0,0.903,60243
38.81,75,0,0.92,60387
28.11,55,0,0.92,60387
27.93,35,0,0.92,60387
24.86,25,0,0.92,60387
19.27,15,0,0.92,60387
9.76,35,1,0.92,60387
8.18,55,1,0.92,60387
6.7,25,1,0.92,60387
5.23,15,1,0.92,60387
4.58,75,1,0.92,60387
1.2,5,0,0.92,60387
0.78,5,1,0.92,60387
75.94,75,0,0.914,60536
35.51,55,0,0.914,60536
29.39,75,1,0.914,60536
23.86,35,0,0.914,60536
19.38,25,0,0.914,60536
18.82,55,1,0.914,60536
14.16,15,0,0.914,60536
11.23,35,1,0.914,60536
6.85,25,1,0.914,60536
5.27,15,1,0.914,60536
0.75,5,1,0.914,60536
0.47,5,0,0.914,60536
29.97,35,0,0.933,60656
26.86,75,0,0.933,60656
24,25,0,0.933,60656
19.55,55,0,0.933,60656
17.46,15,0,0.933,60656
9.18,35,1,0.933,60656
7.21,15,1,0.933,60656
6.81,25,1,0.933,60656
6.3,55,1,0.933,60656
5.88,75,1,0.933,60656
0.56,5,1,0.933,60656
0.4,5,0,0.933,60656
27.82,25,0,0.889,60712
24.07,35,0,0.889,60712
21.8,55,0,0.889,60712
14.8,35,1,0.889,60712
13.57,15,0,0.889,60712
12.94,55,1,0.889,60712
0,15,1,0.889,60712
0,25,1,0.889,60712
0,5,1,0.889,60712
0,75,1,0.889,60712
0,5,0,0.889,60712
0,75,0,0.889,60712
33.33,75,0,0.904,60776
23.83,55,0,0.904,60776
20.08,35,0,0.904,60776
18.54,25,0,0.904,60776
13.07,15,0,0.904,60776
11.28,35,1,0.904,60776
8.54,75,1,0.904,60776
8.16,55,1,0.904,60776
5.64,15,1,0.904,60776
4.65,25,1,0.904,60776
0.8,5,1,0.904,60776
0.19,5,0,0.904,60776
21.91,75,0,0.927,61450
20.94,35,0,0.927,61450
20.35,15,0,0.927,61450
18.32,25,0,0.927,61450
18.23,55,0,0.927,61450
11.49,35,1,0.927,61450
9.61,55,1,0.927,61450
7.31,15,1,0.927,61450
6.33,25,1,0.927,61450
5.89,75,1,0.927,61450
0.99,5,1,0.927,61450
0,5,0,0.927,61450
39.81,75,0,0.908,61711
23.16,55,0,0.908,61711
17.94,35,0,0.908,61711
13.04,25,0,0.908,61711
9.31,75,1,0.908,61711
8.82,55,1,0.908,61711
8.24,35,1,0.908,61711
4.87,15,0,0.908,61711
3,15,1,0.908,61711
1.83,25,1,0.908,61711
0,5,1,0.908,61711
0,5,0,0.908,61711
41.55,75,0,0.921,62071
26.52,35,0,0.921,62071
24.28,55,0,0.921,62071
10.9,55,1,0.921,62071
9.49,25,0,0.921,62071
9.1,15,0,0.921,62071
7.89,75,1,0.921,62071
7.47,35,1,0.921,62071
3.41,25,1,0.921,62071
2.31,15,1,0.921,62071
0.29,5,0,0.921,62071
0,5,1,0.921,62071
4.43,15,0,0.85,62484
4,35,0,0.85,62484
3.11,25,0,0.85,62484
2.01,55,0,0.85,62484
1.67,35,1,0.85,62484
1.21,25,1,0.85,62484
0,15,1,0.85,62484
0,55,1,0.85,62484
0,75,1,0.85,62484
0,75,0,0.85,62484
34.87,75,0,0.907,62956
20.41,55,0,0.907,62956
18.46,35,0,0.907,62956
17.85,25,0,0.907,62956
14.17,15,0,0.907,62956
10.8,35,1,0.907,62956
9.26,75,1,0.907,62956
9.08,55,1,0.907,62956
6.89,25,1,0.907,62956
6.14,15,1,0.907,62956
0.76,5,1,0.907,62956
0.36,5,0,0.907,62956
26.66,75,0,0.903,63380
23.12,55,0,0.903,63380
20.59,35,0,0.903,63380
17.81,25,0,0.903,63380
13.29,15,0,0.903,63380
9.1,55,1,0.903,63380
8.31,35,1,0.903,63380
8.05,25,1,0.903,63380
7.92,75,1,0.903,63380
5.93,15,1,0.903,63380
0.58,5,0,0.903,63380
0.41,5,1,0.903,63380
33.03,75,0,0.905,64133
25.12,55,0,0.905,64133
20.73,35,0,0.905,64133
17.85,25,0,0.905,64133
15.75,15,0,0.905,64133
9.96,75,1,0.905,64133
9.8,55,1,0.905,64133
9.4,35,1,0.905,64133
8.07,15,1,0.905,64133
7.74,25,1,0.905,64133
0.55,5,0,0.905,64133
0.2,5,1,0.905,64133
31.96,25,0,0.948,64708
30.08,55,0,0.948,64708
24.99,35,0,0.948,64708
24.9,15,0,0.948,64708
11.46,75,0,0.948,64708
8.61,25,1,0.948,64708
6.07,55,1,0.948,64708
0,15,1,0.948,64708
0,35,1,0.948,64708
0,75,1,0.948,64708
66.18,75,0,0.825,64762
5.14,35,0,0.825,64762
3.64,15,1,0.825,64762
3.49,25,0,0.825,64762
2.95,55,0,0.825,64762
2.93,25,1,0.825,64762
1.67,15,0,0.825,64762
1.3,35,1,0.825,64762
0,5,1,0.825,64762
0,55,1,0.825,64762
0,75,1,0.825,64762
0,5,0,0.825,64762
37.35,75,0,0.923,64831
24.62,55,0,0.923,64831
22.16,35,0,0.923,64831
10.25,75,1,0.923,64831
10.06,25,0,0.923,64831
7.89,55,1,0.923,64831
6.97,35,1,0.923,64831
6.27,15,0,0.923,64831
4.96,25,1,0.923,64831
3.42,15,1,0.923,64831
0.31,5,1,0.923,64831
0.29,5,0,0.923,64831
4.44,55,0,0.838,64911
4.12,15,0,0.838,64911
4,25,0,0.838,64911
3.39,35,0,0.838,64911
2.95,15,1,0.838,64911
1,25,1,0.838,64911
0,35,1,0.838,64911
0,5,1,0.838,64911
0,55,1,0.838,64911
0,75,1,0.838,64911
0,5,0,0.838,64911
0,75,0,0.838,64911
30.6,75,0,0.92,65598
23.89,35,0,0.92,65598
22.35,55,0,0.92,65598
10.72,25,0,0.92,65598
9.25,75,1,0.92,65598
8.86,55,1,0.92,65598
7.3,15,0,0.92,65598
6.42,35,1,0.92,65598
3.71,25,1,0.92,65598
3.23,15,1,0.92,65598
0,5,1,0.92,65598
0,5,0,0.92,65598
50.66,75,0,0.897,66099
15.2,55,0,0.897,66099
15.04,35,0,0.897,66099
14.83,75,1,0.897,66099
8.51,55,1,0.897,66099
7.29,25,0,0.897,66099
5.39,35,1,0.897,66099
5.14,15,1,0.897,66099
4.04,25,1,0.897,66099
2.71,15,0,0.897,66099
0.42,5,0,0.897,66099
0,5,1,0.897,66099
35.43,75,0,0.923,66114
24.03,55,0,0.923,66114
22.7,35,0,0.923,66114
14.46,75,1,0.923,66114
12.89,25,0,0.923,66114
8.37,15,0,0.923,66114
7.62,35,1,0.923,66114
7.5,55,1,0.923,66114
2.15,25,1,0.923,66114
1.98,15,1,0.923,66114
0.31,5,1,0.923,66114
0.29,5,0,0.923,66114
24.83,75,0,0.93,66770
22.91,35,0,0.93,66770
21.55,25,0,0.93,66770
17.39,55,0,0.93,66770
15.41,15,0,0.93,66770
7.36,35,1,0.93,66770
6.22,15,1,0.93,66770
5.52,55,1,0.93,66770
5.5,75,1,0.93,66770
5.37,25,1,0.93,66770
0.67,5,1,0.93,66770
0.49,5,0,0.93,66770
27.66,35,0,0.935,66809
25.23,75,0,0.935,66809
23.34,25,0,0.935,66809
20.67,55,0,0.935,66809
16.89,15,0,0.935,66809
8.68,35,1,0.935,66809
6.93,25,1,0.935,66809
6.7,55,1,0.935,66809
6.31,15,1,0.935,66809
5.2,75,1,0.935,66809
1.06,5,1,0.935,66809
0.4,5,0,0.935,66809
65.7,75,0,0.873,69768
22.71,15,0,0.873,69768
20.34,55,0,0.873,69768
19.72,35,0,0.873,69768
14.95,25,0,0.873,69768
5.84,35,1,0.873,69768
4.76,55,1,0.873,69768
3.92,15,1,0.873,69768
3.44,5,0,0.873,69768
2.99,25,1,0.873,69768
0,5,1,0.873,69768
0,75,1,0.873,69768
4.68,15,0,0.846,69937
3.53,35,0,0.846,69937
2.97,25,0,0.846,69937
2.95,35,1,0.846,69937
2.35,15,1,0.846,69937
1.23,25,1,0.846,69937
1.13,55,0,0.846,69937
0,5,1,0.846,69937
0,55,1,0.846,69937
0,75,1,0.846,69937
0,5,0,0.846,69937
0,75,0,0.846,69937
23.06,25,0,0.931,71215
20.3,35,0,0.931,71215
18.72,75,0,0.931,71215
17.3,55,0,0.931,71215
17.23,15,0,0.931,71215
10.61,25,1,0.931,71215
9.66,35,1,0.931,71215
9.64,55,1,0.931,71215
7.19,15,1,0.931,71215
6.79,75,1,0.931,71215
1.26,5,0,0.931,71215
0.33,5,1,0.931,71215
26.04,75,0,0.932,72669
25.88,35,0,0.932,72669
21.17,25,0,0.932,72669
18.31,55,0,0.932,72669
13.74,15,0,0.932,72669
8.19,35,1,0.932,72669
7.25,15,1,0.932,72669
6.25,75,1,0.932,72669
6.01,25,1,0.932,72669
5.58,55,1,0.932,72669
0.73,5,1,0.932,72669
0.42,5,0,0.932,72669
25.51,75,0,0.933,72856
24.18,35,0,0.933,72856
19.33,25,0,0.933,72856
18.81,55,0,0.933,72856
16.78,15,0,0.933,72856
8.67,35,1,0.933,72856
6.37,55,1,0.933,72856
6.28,15,1,0.933,72856
5.67,25,1,0.933,72856
5.66,75,1,0.933,72856
1.09,5,0,0.933,72856
0.43,5,1,0.933,72856
4.29,25,0,0.844,74055
4.22,15,0,0.844,74055
3.44,35,0,0.844,74055
0.88,25,1,0.844,74055
0,15,1,0.844,74055
0,35,1,0.844,74055
0,5,1,0.844,74055
0,55,1,0.844,74055
0,75,1,0.844,74055
0,5,0,0.844,74055
0,55,0,0.844,74055
0,75,0,0.844,74055
32.2,75,0,0.903,76638
20.38,55,0,0.903,76638
14.23,75,1,0.903,76638
13,35,0,0.903,76638
12.08,55,1,0.903,76638
6.69,25,0,0.903,76638
5.54,35,1,0.903,76638
5.49,15,1,0.903,76638
4.6,15,0,0.903,76638
2.75,25,1,0.903,76638
0,5,1,0.903,76638
0,5,0,0.903,76638
47.5,75,0,0.924,78474
27.62,55,0,0.924,78474
22,35,0,0.924,78474
14.25,25,0,0.924,78474
11.42,55,1,0.924,78474
9.94,15,0,0.924,78474
9.21,75,1,0.924,78474
8.63,35,1,0.924,78474
6.16,25,1,0.924,78474
3.3,15,1,0.924,78474
0.49,5,0,0.924,78474
0,5,1,0.924,78474
25.23,75,0,0.937,79007
22.93,15,0,0.937,79007
20.81,55,0,0.937,79007
20.14,25,0,0.937,79007
20.07,35,0,0.937,79007
9.4,35,1,0.937,79007
7.88,55,1,0.937,79007
6.83,25,1,0.937,79007
6.34,15,1,0.937,79007
2.72,75,1,0.937,79007
0.32,5,0,0.937,79007
0,5,1,0.937,79007
21.86,55,0,0.953,79187
21.84,75,0,0.953,79187
19,35,0,0.953,79187
17.71,25,0,0.953,79187
12.46,15,0,0.953,79187
11.39,55,1,0.953,79187
8.99,25,1,0.953,79187
8.8,35,1,0.953,79187
7.88,75,1,0.953,79187
5.23,15,1,0.953,79187
0.65,5,1,0.953,79187
0.62,5,0,0.953,79187
36.02,75,0,0.905,80040
25.82,55,0,0.905,80040
17.22,75,1,0.905,80040
14.33,35,0,0.905,80040
10.43,35,1,0.905,80040
9.55,55,1,0.905,80040
8.34,25,0,0.905,80040
7.18,15,0,0.905,80040
6.57,15,1,0.905,80040
5.24,25,1,0.905,80040
0.47,5,1,0.905,80040
0.45,5,0,0.905,80040
62.23,75,0,0.882,80639
27.06,25,0,0.882,80639
26.29,35,0,0.882,80639
17.48,55,0,0.882,80639
16.2,75,1,0.882,80639
14.69,15,0,0.882,80639
14.14,55,1,0.882,80639
11.45,35,1,0.882,80639
0,15,1,0.882,80639
0,25,1,0.882,80639
0,5,1,0.882,80639
0,5,0,0.882,80639
21.11,75,0,0.93,81766
18.07,55,0,0.93,81766
13.03,35,0,0.93,81766
12.55,75,1,0.93,81766
11.1,25,0,0.93,81766
7.37,15,0,0.93,81766
6.72,55,1,0.93,81766
6.18,25,1,0.93,81766
6.02,15,1,0.93,81766
5.71,35,1,0.93,81766
0.94,5,0,0.93,81766
0.49,5,1,0.93,81766
40.55,75,0,0.909,83151
22.69,55,0,0.909,83151
15.35,75,1,0.909,83151
12.5,35,0,0.909,83151
11.36,15,0,0.909,83151
10.93,25,0,0.909,83151
7.8,55,1,0.909,83151
6.34,35,1,0.909,83151
5.82,15,1,0.909,83151
4.53,25,1,0.909,83151
0,5,1,0.909,83151
0,5,0,0.909,83151
43.81,75,0,0.912,84442
25.05,55,0,0.912,84442
